,dist,param,loc,scale,sample size,nodes,iteration,emma emv,pwm emv,mle emv,mom emv,scipy emv
1733,expon,,0,1,75,50,33,4.4948480122340975,4.3682959647591595,4.370586562968931,4.390918511725768,4.370613072750859
1734,expon,,0,1,75,50,34,4.4948480122340975,4.477286015302322,4.498834332958348,4.50222497645877,4.498788308266339
1735,expon,,0,1,75,50,35,4.4948480122340975,4.408049737100212,4.418116316349433,4.4167612765092175,4.418280785414026
1736,expon,,0,1,75,50,36,4.4948480122340975,4.538680905790805,4.495903964821851,4.6127004796037845,4.49590258596263
1737,expon,,0,1,75,50,37,4.4948480122340975,4.5392087850799685,4.5485871279465835,4.536438522473144,4.548556932763166
1738,expon,,0,1,75,50,38,4.4948480122340975,4.425765240236203,4.403421875286497,4.449721171167829,4.4034610918143935
1739,expon,,0,1,75,50,39,4.4948480122340975,4.466709627920791,4.484190823981775,4.691155336324622,4.484340004366857
1740,expon,,0,1,75,50,40,4.4948480122340975,4.383876591862635,4.394177003982639,4.404262577647977,4.3951069647360885
1741,expon,,0,1,75,50,41,4.4948480122340975,4.766910961897482,4.753862981223418,4.747766383404633,4.75394888315954
1742,expon,,0,1,75,50,42,4.4948480122340975,4.590916006401837,4.564772527404257,4.58428387474736,4.5648286862649945
1743,expon,,0,1,75,50,43,4.4948480122340975,4.3719695050129435,4.3541908825811415,4.401856102031048,4.3542275246460695
1744,expon,,0,1,75,50,44,4.4948480122340975,4.45207634415787,4.4214926906653105,4.430703706452813,4.421512731166508
1745,expon,,0,1,75,50,45,4.4948480122340975,4.557423285054077,4.563522736237622,4.569693522672999,4.563567571002401
1746,expon,,0,1,75,50,46,4.4948480122340975,4.507099731779397,4.478483877130155,4.50106511251221,4.47850123602083
1747,expon,,0,1,75,50,47,4.4948480122340975,4.634259738383224,4.611861549951946,4.70222179517701,4.611805810105357
1748,expon,,0,1,75,50,48,4.4948480122340975,4.4176696262004835,4.403908093369489,4.4748099622036905,4.4039027222601845
1749,expon,,0,1,75,50,49,4.4948480122340975,4.398036115299228,4.40878347000922,4.452916697886579,4.40879697521817
1750,expon,,0,1,75,50,50,4.4948480122340975,4.615449560449129,4.601891793903013,4.629120696883364,4.6018965470522275
1751,expon,,0,1,75,50,51,4.4948480122340975,4.6094812917917025,4.5701717669447754,4.6533636478571045,4.570142829843261
1752,expon,,0,1,75,50,52,4.4948480122340975,4.337641405935943,4.342590328251405,4.365729057932079,4.342617076265581
1753,expon,,0,1,75,50,53,4.4948480122340975,4.360981979740225,4.365755956040211,4.489313803880219,4.365716359462785
1754,expon,,0,1,75,50,54,4.4948480122340975,4.626922040501126,4.622900814040113,4.649779871721415,4.622920906276747
1755,expon,,0,1,75,50,55,4.4948480122340975,4.557514206480181,4.569192860793154,4.62150708620474,4.5692093864468735
1756,expon,,0,1,75,50,56,4.4948480122340975,4.494904139058562,4.5059134418527504,4.478582730850713,4.505945817269011
1757,expon,,0,1,75,50,57,4.4948480122340975,4.580686264787557,4.543195298457455,4.624436545378756,4.543219349239056
1758,expon,,0,1,75,50,58,4.4948480122340975,4.4077758276671215,4.3761492454899065,4.421588561697567,4.384151075922141
1759,expon,,0,1,75,50,59,4.4948480122340975,4.181172410094114,4.1859166010725595,4.282580225427709,4.185962063167579
1760,expon,,0,1,75,50,60,4.4948480122340975,4.409891946685994,4.335090617105656,4.5259123753858574,4.335112911930867
1761,expon,,0,1,75,50,61,4.4948480122340975,4.2238127442695435,4.28354161529087,4.280447112659771,4.282162887869403
1762,expon,,0,1,75,50,62,4.4948480122340975,4.4359332090360555,4.40668223167772,4.417641342206268,4.40674795020912
1763,expon,,0,1,75,50,63,4.4948480122340975,4.4406792836032345,4.493798025808688,4.474583081741589,4.493801801215563
1764,expon,,0,1,75,50,64,4.4948480122340975,4.610427102118958,4.565306098025883,4.5787889075356425,4.56528702076573
1765,expon,,0,1,75,50,65,4.4948480122340975,4.275672970377793,4.272590043157105,4.287335285356098,4.272576150439243
1766,expon,,0,1,75,50,66,4.4948480122340975,4.478891620297661,4.435672190745972,4.580726791041741,4.435670938348405
1767,expon,,0,1,75,50,67,4.4948480122340975,4.447503248339149,4.460477461186121,4.620884198600928,4.460580439339269
1768,expon,,0,1,75,50,68,4.4948480122340975,4.633436948950287,4.622437087912281,4.63302218048204,4.622422450804429
1769,expon,,0,1,75,50,69,4.4948480122340975,4.379565220424708,4.398837257709804,4.397485421585278,4.397666838464015
1770,expon,,0,1,75,50,70,4.4948480122340975,4.407197417121147,4.3947048962622794,4.389769524732262,4.394801141755463
1771,expon,,0,1,75,50,71,4.4948480122340975,4.6671043402396695,4.654805876501354,4.6497889374750585,4.654857622417967
1772,expon,,0,1,75,50,72,4.4948480122340975,4.409750681257201,4.394550611200319,4.447252174640687,4.394501413145095
1773,expon,,0,1,75,50,73,4.4948480122340975,4.407815466495825,4.316078654423727,4.5259436390907934,4.31603618227161
1774,expon,,0,1,75,50,74,4.4948480122340975,4.350086148086746,4.390555346825623,4.42086117653466,4.390477561733296
1775,expon,,0,1,75,50,75,4.4948480122340975,4.342681568874411,4.331366831182961,4.35176478992954,4.33128881491393
1776,expon,,0,1,75,50,76,4.4948480122340975,4.3028524811426925,4.331889474826493,4.370096268223653,4.331927461703471
1777,expon,,0,1,75,50,77,4.4948480122340975,4.353795441221961,4.347554876210919,4.369820642941848,4.347577424343263
1778,expon,,0,1,75,50,78,4.4948480122340975,4.389792380227908,4.369645157850639,4.364149505239362,4.3697312294315775
1779,expon,,0,1,75,50,79,4.4948480122340975,4.459882039335689,4.4570426267876275,4.554673362663209,4.457080170786896
1780,expon,,0,1,75,50,80,4.4948480122340975,4.388714922622497,4.430835431146549,4.479026382839626,4.43076263366935
1781,expon,,0,1,75,50,81,4.4948480122340975,4.285589210518239,4.273710355673201,4.261020892188169,4.273705553547135
1782,expon,,0,1,75,50,82,4.4948480122340975,4.442078382404842,4.442625604254659,4.523997290594654,4.442583999138582
1783,expon,,0,1,75,50,83,4.4948480122340975,4.482225103762157,4.4523640862467255,4.467392098819486,4.452321303843331
1784,expon,,0,1,75,50,84,4.4948480122340975,4.458519994188393,4.432093351178873,4.427551066765572,4.432065108368153
1785,expon,,0,1,75,50,85,4.4948480122340975,4.326447722398055,4.326934673519907,4.37376658642052,4.326989628379583
1786,expon,,0,1,75,50,86,4.4948480122340975,4.8678641300377485,4.858891220300681,4.850322932817303,4.858942645765088
1787,expon,,0,1,75,50,87,4.4948480122340975,4.428735457970324,4.389490615384167,4.496551094399904,4.389377536381502
1788,expon,,0,1,75,50,88,4.4948480122340975,4.667562825677066,4.677412436694057,4.691206533548789,4.677484007266143
1789,expon,,0,1,75,50,89,4.4948480122340975,4.262766664447127,4.297334073628334,4.309654841379017,4.297376442822359
1790,expon,,0,1,75,50,90,4.4948480122340975,4.432778129543098,4.413031337705789,4.3876012701902365,4.41303320393231
1791,expon,,0,1,75,50,91,4.4948480122340975,4.711170902884057,4.7186969126090155,4.737882937626214,4.718718764320118
1792,expon,,0,1,75,50,92,4.4948480122340975,4.367532051864114,4.351173645293995,4.395079919080477,4.351178336679538
1793,expon,,0,1,75,50,93,4.4948480122340975,4.37380534854781,4.39425312419191,4.42006436147016,4.394237815970477
1794,expon,,0,1,75,50,94,4.4948480122340975,4.454169027738896,4.46550184548004,4.484678203506629,4.465475555069207
1795,expon,,0,1,75,50,95,4.4948480122340975,4.452731119334421,4.416343242105212,4.488411837756429,4.416271455534351
1796,expon,,0,1,75,50,96,4.4948480122340975,4.4594730302490895,4.460758913435651,4.470730993290446,4.460709017796127
1797,expon,,0,1,75,50,97,4.4948480122340975,4.580935710661457,4.521108172213664,4.640120018288454,4.521128454205325
1798,expon,,0,1,75,50,98,4.4948480122340975,4.438831707674195,4.456771023661929,4.46685560716935,4.45671986766355
1799,expon,,0,1,75,50,99,4.4948480122340975,4.273004673662436,4.280325710681339,4.267027091310531,4.280314442036819
1800,rayleigh,,0,1,75,50,0,2.9982821789264924,3.001400261255581,3.0046876437866823,3.001992149591357,3.0047268937159433
1801,rayleigh,,0,1,75,50,1,2.9982821789264924,3.015773966175666,3.0072840402325736,3.0201551044606147,3.007244348408994
1802,rayleigh,,0,1,75,50,2,2.9982821789264924,3.013059992570143,3.020886456221298,3.0164726530113084,3.0208871326266693
1803,rayleigh,,0,1,75,50,3,2.9982821789264924,3.006571525303067,3.012044655992075,3.021442606653316,3.012007783314087
1804,rayleigh,,0,1,75,50,4,2.9982821789264924,3.0013815776228685,2.9910556324611486,2.985290470325088,2.9910816071247956
1805,rayleigh,,0,1,75,50,5,2.9982821789264924,3.0617286190539508,3.0521714635672703,3.057180796280414,3.05219253139723
1806,rayleigh,,0,1,75,50,6,2.9982821789264924,2.9427537608011347,2.9195926325435355,2.9482669201530824,2.945383729418322
1807,rayleigh,,0,1,75,50,7,2.9982821789264924,3.043501259107703,3.0406438084750373,3.0349417249647024,3.040637644572796
1808,rayleigh,,0,1,75,50,8,2.9982821789264924,2.99597544741855,3.0142154305125475,3.013011029453313,3.014157685856597
1809,rayleigh,,0,1,75,50,9,2.9982821789264924,2.9328940980363,2.9286582868141875,2.935618205457635,2.9286685907933396
1810,rayleigh,,0,1,75,50,10,2.9982821789264924,2.990861084038207,2.983303201287716,3.012037487321972,2.983271833024387
1811,rayleigh,,0,1,75,50,11,2.9982821789264924,2.9748962551834763,2.9785312678157494,2.989025523456447,2.9785533016342636
1812,rayleigh,,0,1,75,50,12,2.9982821789264924,2.9422188435746093,2.960254442941573,2.9583608444444662,2.9602507977058448
1813,rayleigh,,0,1,75,50,13,2.9982821789264924,2.963153262051131,2.971299762039656,2.9774268824585906,2.971293349328498
1814,rayleigh,,0,1,75,50,14,2.9982821789264924,2.9879416009945885,2.980456177647924,2.994847716784194,2.9804338421967778
1815,rayleigh,,0,1,75,50,15,2.9982821789264924,3.012522603438847,3.0026726071686127,3.0038890415664907,3.004785284990867
1816,rayleigh,,0,1,75,50,16,2.9982821789264924,3.0840594995739914,3.07937157025794,3.0689364676407758,3.0794455163368335
1817,rayleigh,,0,1,75,50,17,2.9982821789264924,2.920965611780912,2.9233088049169287,2.921969794434186,2.9232928172844
1818,rayleigh,,0,1,75,50,18,2.9982821789264924,2.9977785731483677,2.9991921178521617,2.9996604592461313,2.99914592313793
1819,rayleigh,,0,1,75,50,19,2.9982821789264924,3.0907269826368036,3.0962763922940697,3.100046596609183,3.096241928579743
1820,rayleigh,,0,1,75,50,20,2.9982821789264924,3.043312288232455,3.0364576659224776,3.0344562130382697,3.0364365810970595
1821,rayleigh,,0,1,75,50,21,2.9982821789264924,3.0271818277032008,3.0287477049503937,3.0285211065100794,3.028727519180658
1822,rayleigh,,0,1,75,50,22,2.9982821789264924,2.9834094123318087,2.9779460624452603,3.0101925785847867,2.9779433250207497
1823,rayleigh,,0,1,75,50,23,2.9982821789264924,3.037001932421824,3.0588971093809905,3.050629561570988,3.0588144635137358
1824,rayleigh,,0,1,75,50,24,2.9982821789264924,3.050642706340834,3.0384926187265546,3.044957516995556,3.038482976482867
1825,rayleigh,,0,1,75,50,25,2.9982821789264924,2.9849917071532928,2.979780669779281,2.985427886594184,2.9798013264496723
1826,rayleigh,,0,1,75,50,26,2.9982821789264924,2.9843742151502872,2.984137519013453,2.9962334564709856,2.9841168435112846
1827,rayleigh,,0,1,75,50,27,2.9982821789264924,2.9523455104977816,2.956796119206487,2.955340212566837,2.956828219370208
1828,rayleigh,,0,1,75,50,28,2.9982821789264924,3.021085494503744,3.0179275741247094,3.0254856591416512,3.0179372855997078
1829,rayleigh,,0,1,75,50,29,2.9982821789264924,3.0258160560502727,3.0231855658560662,3.034142516004268,3.0232126587047827
1830,rayleigh,,0,1,75,50,30,2.9982821789264924,3.0799760687303377,3.0617723559142576,3.0628805251792333,3.0617356853399413
1831,rayleigh,,0,1,75,50,31,2.9982821789264924,2.9474968433528597,2.9478645186131374,2.949570386582005,2.9478677632732486
1832,rayleigh,,0,1,75,50,32,2.9982821789264924,3.0398447844271375,3.033721761524995,3.0395398583926356,3.033696070401201
1833,rayleigh,,0,1,75,50,33,2.9982821789264924,2.9289787640176512,2.9309698427287025,2.933495758203008,2.9309817839481154
1834,rayleigh,,0,1,75,50,34,2.9982821789264924,2.9314239572866096,2.927081094001361,2.947413395772339,2.9310952869801215
1835,rayleigh,,0,1,75,50,35,2.9982821789264924,2.9803846193326837,2.9914905274733785,2.9889633057046487,2.993714232118707
1836,rayleigh,,0,1,75,50,36,2.9982821789264924,2.9924325878741636,2.989321335445356,2.993646809810652,2.9893290592223276
1837,rayleigh,,0,1,75,50,37,2.9982821789264924,3.0242707524152634,3.0275231338487383,3.008053150370662,3.0274775404182193
1838,rayleigh,,0,1,75,50,38,2.9982821789264924,3.0933968361837363,3.091900619040647,3.09809013138759,3.091861167451098
1839,rayleigh,,0,1,75,50,39,2.9982821789264924,2.9585557065603956,2.9510098521864423,2.9619059930684073,2.951021171418428
1840,rayleigh,,0,1,75,50,40,2.9982821789264924,2.9930276116738206,2.9988369230851784,2.9949175096476526,2.998820012339955
1841,rayleigh,,0,1,75,50,41,2.9982821789264924,2.959289930657664,2.9557826405670036,2.9542019902396364,2.9558198879837527
1842,rayleigh,,0,1,75,50,42,2.9982821789264924,2.9850955919513447,2.9861300988308868,2.9843724910254474,2.9861160595745977
1843,rayleigh,,0,1,75,50,43,2.9982821789264924,2.9967695437795,2.987408727702119,3.0038782976806075,2.990218870988622
1844,rayleigh,,0,1,75,50,44,2.9982821789264924,3.044240771339807,3.041551886022438,3.040832113246821,3.041476820046039
1845,rayleigh,,0,1,75,50,45,2.9982821789264924,2.957620355765936,2.947343294045711,2.9537462864064388,2.947359110469799
1846,rayleigh,,0,1,75,50,46,2.9982821789264924,2.9842454229837623,2.9913734547807924,2.990686740255023,2.9913986903025664
1847,rayleigh,,0,1,75,50,47,2.9982821789264924,2.955676721501343,2.9539093857385335,2.966404687562144,2.953880138544318
1848,rayleigh,,0,1,75,50,48,2.9982821789264924,3.01723157874984,3.028654034993867,3.0284821098683903,3.0286245645684984
1849,rayleigh,,0,1,75,50,49,2.9982821789264924,3.0534476783788733,3.0533144583132756,3.051915648461106,3.053328032693556
1850,rayleigh,,0,1,75,50,50,2.9982821789264924,2.9976620628360187,3.004072158638851,3.0033538486236746,3.004053372454221
1851,rayleigh,,0,1,75,50,51,2.9982821789264924,3.132046812791845,3.113019942458572,3.1210393107211747,3.113049853689671
1852,rayleigh,,0,1,75,50,52,2.9982821789264924,3.0198236564017935,3.024942185581487,3.0338594293470766,3.024920586251669
1853,rayleigh,,0,1,75,50,53,2.9982821789264924,2.8769684777001467,2.8738947486733237,2.89193893203226,2.879349945865793
1854,rayleigh,,0,1,75,50,54,2.9982821789264924,3.0252132959679168,3.0236770326921163,3.0262169835996313,3.023694367338273
1855,rayleigh,,0,1,75,50,55,2.9982821789264924,3.0530189401958383,3.0660740602435292,3.0609525602931282,3.0661402584399045
1856,rayleigh,,0,1,75,50,56,2.9982821789264924,2.9530426972126818,2.9540554747429546,2.9644071403546612,2.954048522103502
1857,rayleigh,,0,1,75,50,57,2.9982821789264924,2.8967898108852226,2.883884292581671,2.8886748324163607,2.8838320534111714
1858,rayleigh,,0,1,75,50,58,2.9982821789264924,2.984324215540334,2.9958001903952938,2.988501622868312,2.9958016359453463
1859,rayleigh,,0,1,75,50,59,2.9982821789264924,2.9360545890601673,2.9369041391968294,2.9428882619952015,2.9369159167466052
1860,rayleigh,,0,1,75,50,60,2.9982821789264924,2.9504210526239802,2.9396560785789845,2.9457210161449656,2.9396919487168884
1861,rayleigh,,0,1,75,50,61,2.9982821789264924,2.9183341853101648,2.9251526872013325,2.9187621979871583,2.9251837141476096
1862,rayleigh,,0,1,75,50,62,2.9982821789264924,2.987978057602032,3.0037154020093055,3.0016123217750392,3.00373912957608
1863,rayleigh,,0,1,75,50,63,2.9982821789264924,3.00615514818598,3.0162661307845275,3.017961133178443,3.0162842563841874
1864,rayleigh,,0,1,75,50,64,2.9982821789264924,3.0079391846589494,3.003831174645473,3.017352573078073,3.0037947818077653
1865,rayleigh,,0,1,75,50,65,2.9982821789264924,2.8964253198830945,2.8884376804577725,2.91520438424047,2.8884453589909183
1866,rayleigh,,0,1,75,50,66,2.9982821789264924,3.0831856810426794,3.0595838088311034,3.0333370052726805,3.0596078816764525
1867,rayleigh,,0,1,75,50,67,2.9982821789264924,3.0719936808100665,3.06554249837775,3.0648812569800525,3.0655116166149563
1868,rayleigh,,0,1,75,50,68,2.9982821789264924,2.9932699007546493,2.987395504785482,2.998201747506929,2.9873497212437536
1869,rayleigh,,0,1,75,50,69,2.9982821789264924,3.0176069985989065,3.008814804805474,3.023670999180082,3.008821184923056
1870,rayleigh,,0,1,75,50,70,2.9982821789264924,3.0021409048455627,3.0032611674687586,3.005628754926298,3.0032555649284562
1871,rayleigh,,0,1,75,50,71,2.9982821789264924,3.109819791648122,3.106514340197219,3.109261539905609,3.106490713102056
1872,rayleigh,,0,1,75,50,72,2.9982821789264924,3.084525416114898,3.076620313603783,3.075488094454566,3.076651382806912
1873,rayleigh,,0,1,75,50,73,2.9982821789264924,3.1136037224464044,3.112434805506812,3.1027609191221615,3.112451251290701
1874,rayleigh,,0,1,75,50,74,2.9982821789264924,2.948427478155028,2.934648098138089,2.9538759631840588,2.934673253423954
1875,rayleigh,,0,1,75,50,75,2.9982821789264924,2.9916895696484,2.9930517946648543,2.9874863287298035,2.9930468132117887
1876,rayleigh,,0,1,75,50,76,2.9982821789264924,2.9685796444106045,2.971320163825389,2.9621047993951324,2.971372329469795
1877,rayleigh,,0,1,75,50,77,2.9982821789264924,3.015809482261415,2.9998213482860283,2.994743119227377,2.9997958950335963
1878,rayleigh,,0,1,75,50,78,2.9982821789264924,3.030703140533438,3.0419512420120283,3.036849682631957,3.0419636418675218
1879,rayleigh,,0,1,75,50,79,2.9982821789264924,2.958876044841144,2.9497787070509585,2.9757814959415074,2.946913217359549
1880,rayleigh,,0,1,75,50,80,2.9982821789264924,2.9346137445593725,2.921497278922742,2.925743263158649,2.921482125224565
1881,rayleigh,,0,1,75,50,81,2.9982821789264924,3.051944550958104,3.0521112986733865,3.0614247542094546,3.0520991218633493
1882,rayleigh,,0,1,75,50,82,2.9982821789264924,3.110401536083617,3.1186754617425336,3.1178329643857614,3.118600334448998
1883,rayleigh,,0,1,75,50,83,2.9982821789264924,2.9383491364396455,2.933796152913794,2.940200824312266,2.9338043446433026
1884,rayleigh,,0,1,75,50,84,2.9982821789264924,3.110005465127552,3.122024843292019,3.1155288250037203,3.121965002642436
1885,rayleigh,,0,1,75,50,85,2.9982821789264924,2.9937668883495134,2.9887554501957636,2.978234189523202,2.988697323528128
1886,rayleigh,,0,1,75,50,86,2.9982821789264924,2.997871071863294,2.9999357806250715,3.009869934772811,2.999965529471126
1887,rayleigh,,0,1,75,50,87,2.9982821789264924,2.932153146744621,2.930808296281329,2.9219980553431193,2.930827726865607
1888,rayleigh,,0,1,75,50,88,2.9982821789264924,2.96714010467354,2.9707616682432914,2.9765060837478123,2.97078788931528
1889,rayleigh,,0,1,75,50,89,2.9982821789264924,3.05225586659374,3.0280568313938576,3.03964593352221,3.028044940022857
1890,rayleigh,,0,1,75,50,90,2.9982821789264924,2.8841065756613835,2.8872946726416697,2.8925499900103366,2.8765412798962338
1891,rayleigh,,0,1,75,50,91,2.9982821789264924,2.94672733485924,2.9487216062308486,2.947313835085434,2.948693182706635
1892,rayleigh,,0,1,75,50,92,2.9982821789264924,2.9471672499208097,2.954395167589884,2.949518741118747,2.9544091785090743
1893,rayleigh,,0,1,75,50,93,2.9982821789264924,2.9943173660075457,2.9901936344677478,2.990530873374256,2.99024824570343
1894,rayleigh,,0,1,75,50,94,2.9982821789264924,3.0480846139008237,3.0607494685691314,3.046981542214036,3.0607082097089453
1895,rayleigh,,0,1,75,50,95,2.9982821789264924,3.041173631615743,3.047900224476674,3.0543162295832462,3.0479328744205683
1896,rayleigh,,0,1,75,50,96,2.9982821789264924,3.0021271815926722,3.0084408711956545,3.0040930495247924,3.008410840584865
1897,rayleigh,,0,1,75,50,97,2.9982821789264924,2.8636151746747998,2.8612329108258443,2.8543662070751816,2.861240892455762
1898,rayleigh,,0,1,75,50,98,2.9982821789264924,3.097274477897936,3.105889562782581,3.1005624967422447,3.1058504337888917
1899,rayleigh,,0,1,75,50,99,2.9982821789264924,3.0263946974340707,3.0338891114083726,3.043448389874427,3.0338717158100375
1900,weibull_max,2.87,0,1,75,50,0,-0.20925646814458923,-0.19914809704630493,-0.20223051534395273,-0.20168730133905377,-0.20221775542748155
1901,weibull_max,2.87,0,1,75,50,1,-0.20925646814458923,-0.22449702187766535,-0.225048999510105,-0.22524684044418114,-0.22505401063118935
1902,weibull_max,2.87,0,1,75,50,2,-0.20925646814458923,-0.2118132473399263,-0.21238588631725663,-0.21297208235481052,-0.15889543684237117
1903,weibull_max,2.87,0,1,75,50,3,-0.20925646814458923,-0.2040248023287066,-0.20334261164825862,-0.20615478363760464,-0.14179830752827632
1904,weibull_max,2.87,0,1,75,50,4,-0.20925646814458923,-0.207574070629962,-0.203954806495598,-0.2066160434087041,-0.20395753170984893
1905,weibull_max,2.87,0,1,75,50,5,-0.20925646814458923,-0.2202407917157062,-0.216790916670963,-0.21979344775664522,-0.1405961765035465
1906,weibull_max,2.87,0,1,75,50,6,-0.20925646814458923,-0.22230112314613582,-0.21922092716128694,-0.2224871126900787,-0.21921468981747025
1907,weibull_max,2.87,0,1,75,50,7,-0.20925646814458923,-0.19466850314611764,-0.19493271020237438,-0.1951490307473472,-0.13324345441939334
1908,weibull_max,2.87,0,1,75,50,8,-0.20925646814458923,-0.22110839178994823,-0.22086766369873626,-0.22160352056518118,-0.1762004012869201
1909,weibull_max,2.87,0,1,75,50,9,-0.20925646814458923,-0.17883761824101013,-0.18180109260091304,-0.17967369576209982,-0.18179720562729884
1910,weibull_max,2.87,0,1,75,50,10,-0.20925646814458923,-0.19925173858363182,-0.1994612256633921,-0.2007161393194269,-0.14196668287092368
1911,weibull_max,2.87,0,1,75,50,11,-0.20925646814458923,-0.19525725637835678,-0.20949536798765478,-0.19614114914279696,-0.19351010071120486
1912,weibull_max,2.87,0,1,75,50,12,-0.20925646814458923,-0.22231348288672367,-0.2203316027266817,-0.2208204412005505,-0.16559635326210348
1913,weibull_max,2.87,0,1,75,50,13,-0.20925646814458923,-0.22047060920615327,-0.21632844657155645,-0.22177363980004874,-0.21632738638319268
1914,weibull_max,2.87,0,1,75,50,14,-0.20925646814458923,-0.20497347796274581,-0.20346297675437403,-0.20556507129754428,-0.20346739803470407
1915,weibull_max,2.87,0,1,75,50,15,-0.20925646814458923,-0.21708025299386136,-0.21473888972738905,-0.21585123749411161,-0.1310595708671652
1916,weibull_max,2.87,0,1,75,50,16,-0.20925646814458923,-0.20000844350798722,-0.19755477153526493,-0.19960428472766975,-0.14423786420250478
1917,weibull_max,2.87,0,1,75,50,17,-0.20925646814458923,-0.1861362375001197,-0.18362616145403593,-0.18736200105117584,-0.18362094363812798
1918,weibull_max,2.87,0,1,75,50,18,-0.20925646814458923,-0.2074271450847969,-0.2084175892375413,-0.20840381088827958,-0.1546828508635377
1919,weibull_max,2.87,0,1,75,50,19,-0.20925646814458923,-0.22173713096550324,-0.2196475449979894,-0.22080935828006837,-0.16738189715231588
1920,weibull_max,2.87,0,1,75,50,20,-0.20925646814458923,-0.21866806743604877,-0.2190779962391033,-0.2196300174210629,-0.13109846975859477
1921,weibull_max,2.87,0,1,75,50,21,-0.20925646814458923,-0.20157242688972796,-0.200846808015888,-0.19581976409954954,-0.13132762953436683
1922,weibull_max,2.87,0,1,75,50,22,-0.20925646814458923,-0.21005209049076745,-0.2120884583913586,-0.2108743469490882,-0.16941591619047486
1923,weibull_max,2.87,0,1,75,50,23,-0.20925646814458923,-0.21482017879649815,-0.2137795926221204,-0.2117630631733942,-0.21378620071392557
1924,weibull_max,2.87,0,1,75,50,24,-0.20925646814458923,-0.2130772511330163,-0.21300118494639425,-0.21403380485731704,-0.155567711102205
1925,weibull_max,2.87,0,1,75,50,25,-0.20925646814458923,-0.2046031210278462,-0.20488836475476338,-0.20618889336689158,-0.15756356750557277
1926,weibull_max,2.87,0,1,75,50,26,-0.20925646814458923,-0.21476511769766238,-0.21266931521025806,-0.2146904459223129,-0.21267256284721106
1927,weibull_max,2.87,0,1,75,50,27,-0.20925646814458923,-0.2347618395195622,-0.2353341319202987,-0.23540754188047608,-0.235355664393546
1928,weibull_max,2.87,0,1,75,50,28,-0.20925646814458923,-0.21588938981696176,-0.21749490838609392,-0.21831984080365235,-0.15903922942204196
1929,weibull_max,2.87,0,1,75,50,29,-0.20925646814458923,-0.2069729233817959,-0.20931101605582714,-0.20880186864268285,-0.14543460585235024
1930,weibull_max,2.87,0,1,75,50,30,-0.20925646814458923,-0.19766776200656622,-0.1966751752222669,-0.19661747212042532,-0.2002539351822953
1931,weibull_max,2.87,0,1,75,50,31,-0.20925646814458923,-0.22478636223718795,-0.22348222393046596,-0.22444753244836346,-0.22348175477217108
1932,weibull_max,2.87,0,1,75,50,32,-0.20925646814458923,-0.21511871930428195,-0.21852638631395555,-0.21696709053326674,-0.21853702364444547
1933,weibull_max,2.87,0,1,75,50,33,-0.20925646814458923,-0.20135569624612143,-0.20139523660877412,-0.20179290644170997,-0.13443942565844025
1934,weibull_max,2.87,0,1,75,50,34,-0.20925646814458923,-0.21034079904819902,-0.20975685216453446,-0.21151498540115404,-0.15127888551253577
1935,weibull_max,2.87,0,1,75,50,35,-0.20925646814458923,-0.2033184162418542,-0.20382166358067277,-0.20449366252693632,-0.14278148806908242
1936,weibull_max,2.87,0,1,75,50,36,-0.20925646814458923,-0.20074005840637477,-0.19825587670615713,-0.20167972530605344,-0.19825026180684968
1937,weibull_max,2.87,0,1,75,50,37,-0.20925646814458923,-0.19812209348792081,-0.19800789868295227,-0.1995967447232196,-0.19801549100762153
1938,weibull_max,2.87,0,1,75,50,38,-0.20925646814458923,-0.2298846976791071,-0.22690781900123763,-0.22941433186361854,-0.22690324798683406
1939,weibull_max,2.87,0,1,75,50,39,-0.20925646814458923,-0.20861407033053136,-0.21249145744249193,-0.21279988970617159,-0.16400080545200252
1940,weibull_max,2.87,0,1,75,50,40,-0.20925646814458923,-0.21869442230902741,-0.21857246508170664,-0.21768500346308134,-0.14611862558756195
1941,weibull_max,2.87,0,1,75,50,41,-0.20925646814458923,-0.19333028941531663,-0.19123283237714014,-0.19308322310737364,-0.1912395122866044
1942,weibull_max,2.87,0,1,75,50,42,-0.20925646814458923,-0.21393358746335134,-0.21138109761503715,-0.21356751138982524,-0.21137737749416147
1943,weibull_max,2.87,0,1,75,50,43,-0.20925646814458923,-0.20817612123700302,-0.207745090105958,-0.20371094538063644,-0.20770527379821024
1944,weibull_max,2.87,0,1,75,50,44,-0.20925646814458923,-0.2068703481367161,-0.20368559575053566,-0.20504522328407013,-0.20368237188520327
1945,weibull_max,2.87,0,1,75,50,45,-0.20925646814458923,-0.19482727633302033,-0.19202437988102022,-0.19547421705773954,-0.19203128868397723
1946,weibull_max,2.87,0,1,75,50,46,-0.20925646814458923,-0.19961173451484399,-0.19615285042873223,-0.20098742583338292,-0.1961566377145589
1947,weibull_max,2.87,0,1,75,50,47,-0.20925646814458923,-0.19856171524744168,-0.19587817745859043,-0.19706880511659605,-0.13717927768517033
1948,weibull_max,2.87,0,1,75,50,48,-0.20925646814458923,-0.22594295113254337,-0.22208753395638572,-0.22536824320154086,-0.22207802438196522
1949,weibull_max,2.87,0,1,75,50,49,-0.20925646814458923,-0.20383984869520094,-0.2023813558244103,-0.2043740196176474,-0.1471500453551599
